id,rating,sentiment_label,sentiment_score,verbatim,manual_label,justification_courte
608,2,Neutre,0.93,"Produit defectueux - Commande livree rapidement mais qualite du produit vraiment pas bonne.
Le fermoir du collier ne fonctionne pas",Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
612,1,Neutre,0.93,"Je n’ai pas toujours pas reçu ma commande donc je ne risque pas de mettre un avis positif.
Et toujours aucune nouvelle de ma réclamation",Négatif,"Avis mixte, note 1/5 → Négatif"
617,5,Neutre,0.93,Bon rapport qualité prix !,Positif,Satisfaction exprimée: 'bon rapport qualité'
620,3,Neutre,0.93,Déçue d un manque d un article faudrait le signaler des la commande pas en dernière minute - Pourquoi lorsque l on valide la commande l article est dispo et en rupture juste avant de recevoir le colis.Pas commercial,Négatif,Déception/problème: 'déçu'
624,3,Neutre,0.93,Bon rapport qualité prix - Toujours un plaisir de commander sur le site. Par contre pour cette commande l'emballage du colis était défectueux bien qu'il y avait tous les articles et ils étaient tous en Bon état.,Positif,Satisfaction exprimée: 'bon rapport qualité'
633,3,Neutre,0.93,Pas livré dans le point relais que j’avais choisi. Sinon rien à redire.,Positif,Signal positif fort: 'rien à redire'
647,3,Neutre,0.93,Très moyen - Colis reçus ouvert ou carton d'emballage à lîterieure abîmé,Négatif,Déception/problème: 'moyen'
649,3,Neutre,0.93,"Le produit reçu n'est pas conforme à la description et l'image. Les taies d'oreillers sont sans volant, de fait je suis déçue car j'aime moins les taies sacs.",Neutre,"Avis mixte équilibré, note 3/5"
656,3,Neutre,0.93,"Envoi rapide.
Déçu de 2 vêtements : l’un est transparent, l’autre bleu foncé certains détails n’étaient pas visibles sur la photo.",Négatif,Déception/problème: 'déçu'
676,3,Neutre,0.93,Délais de livraison a revoir - Ce site propose beaucoup de choix et de marques. dans tous les domaines ..cependant les délais de livraison sont trop longs et les frais de livraison élevés...,Neutre,"Avis factuel neutre, note 3/5"
695,3,Neutre,0.93,"déception - Bonjour , très déçue d'une parure qui n'a pas les même taies d'oreillers. taille différente et pas la même couleur",Négatif,Signal négatif fort: 'très déçu'
704,3,Neutre,0.93,"Commande non complète , et pas de possibilité de recommander le produit ! Par contre service après vente efficace",Positif,Satisfaction exprimée: 'efficace'
716,3,Neutre,0.93,Je fais des commandes régulièrement avec showroom et je n ai java,Neutre,"Avis factuel neutre, note 3/5"
731,4,Neutre,0.93,Prix attractif jamais déçu pour l instant,Positif,"Avis mixte, note 4/5 → Positif"
735,3,Neutre,0.93,Les délais de livraison sont vraiment trop longs,Neutre,"Avis factuel neutre, note 3/5"
775,3,Neutre,0.93,Bonjour. Commande de boucles d'oreilles l 'Atelier de Gaia. Très déçue à la réception par la couleur des pierres. Elles étaient beaucoup plus lumineuses et colorées sur l'offre qu'en réalité.,Négatif,Signal négatif fort: 'très déçu'
800,3,Neutre,0.93,je me suis trompée. - je mesuistrompée,Neutre,"Avis factuel neutre, note 3/5"
813,1,Neutre,0.93,"Je n’ai pas toujours pas reçu ma commande donc je ne risque pas de mettre un avis positif.
Et toujours aucune nouvelle de ma réclamation",Négatif,"Avis mixte, note 1/5 → Négatif"
815,4,Neutre,0.93,"Du choix, mais des frais de livraisons et retour trop chers",Négatif,Déception/problème: 'trop cher'
816,4,Neutre,0.93,bon rapport qualité prix,Positif,Satisfaction exprimée: 'bon rapport qualité'
822,5,Neutre,0.93,Bon rapport qualité prix !,Positif,Satisfaction exprimée: 'bon rapport qualité'
825,3,Neutre,0.93,Déçue d un manque d un article faudrait le signaler des la commande pas en dernière minute - Pourquoi lorsque l on valide la commande l article est dispo et en rupture juste avant de recevoir le colis.Pas commercial,Négatif,Déception/problème: 'déçu'
828,3,Neutre,0.93,Bon rapport qualité prix - Toujours un plaisir de commander sur le site. Par contre pour cette commande l'emballage du colis était défectueux bien qu'il y avait tous les articles et ils étaient tous en Bon état.,Positif,Satisfaction exprimée: 'bon rapport qualité'
839,4,Neutre,0.93,"Prix intéressant, choix varié merci.",Positif,Sans signal lexical; note 4/5 → satisfaction implicite
841,4,Neutre,0.93,"Très satisfaite - Envoi d'un message précisant la date de livraison.Celle-ci bien respectée.
Emballage soigné.Le pantalon donne toute satisfaction.",Positif,Signal positif fort: 'très satisfait'
843,4,Neutre,0.93,bon produit à voir dans le temps,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
844,4,Neutre,0.93,"Commande reçue à la bonne date - Commande reçue comme prévu et à la date, simplement frais de port cher.",Positif,Sans signal lexical; note 4/5 → satisfaction implicite
850,4,Neutre,0.93,bien reçu ma commande mais il manquait un emballage cadeau pour offrir,Positif,Satisfaction exprimée: 'bien reçu'
865,4,Neutre,0.93,"Site sérieux, livraison dans les délais",Positif,Satisfaction exprimée: 'sérieux'
871,4,Neutre,0.93,Très bon rapport qualité prix malgré le fait qu'une taie d'oreiller soit décousue.,Positif,Satisfaction exprimée: 'bon rapport qualité'
881,4,Neutre,0.93,Très bonne société et réactive !,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
896,4,Neutre,0.93,Tout c'est bien passé - Produits conformes livraison dans les temps parfait je recommande,Positif,Signal positif fort: 'parfait'
908,4,Neutre,0.93,On propose des articles pas cher et de bonne qualité. Le délais d'envoie raisonnable. Possibilité de remboursement.,Positif,Satisfaction exprimée: 'bonne qualité'
922,4,Neutre,0.93,Traitement de ma commande rapide. Très bon suivi et expédition.,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
934,4,Neutre,0.93,"Site de confiance - Pluralité des ventes avec parfois de bonnes affaires. Aucun incident rencontré jusqu’à présent.
Diversité des moyens de paiement.",Positif,"Avis mixte, note 4/5 → Positif"
943,4,Neutre,0.93,Bons produits et livraison rapide. - Livraison rapide et produits de bonne qualité.,Positif,Satisfaction exprimée: 'bonne qualité'
960,4,Neutre,0.93,Moyen - Les délais de livraison sur certains articles sont trop longs,Négatif,Déception/problème: 'moyen'
964,4,Neutre,0.93,Bon traitement de mes demandes avec réactivité et professionnalisme.,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
983,4,Neutre,0.93,"Commande aisée, descriptif précis des produits, plusieurs photos pour bien voir le produit
Facilité de paiement
Livraison rapide",Positif,Satisfaction exprimée: 'livraison rapide'
995,4,Neutre,0.93,Commander deux chemises en cuir reçu de chemise en tissu de plus le traitement pour l'envoi est long,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
1005,1,Neutre,0.93,"Je n’ai pas toujours pas reçu ma commande donc je ne risque pas de mettre un avis positif.
Et toujours aucune nouvelle de ma réclamation",Négatif,"Avis mixte, note 1/5 → Négatif"
1011,5,Neutre,0.93,Bon rapport qualité prix !,Positif,Satisfaction exprimée: 'bon rapport qualité'
1014,3,Neutre,0.93,Déçue d un manque d un article faudrait le signaler des la commande pas en dernière minute - Pourquoi lorsque l on valide la commande l article est dispo et en rupture juste avant de recevoir le colis.Pas commercial,Négatif,Déception/problème: 'déçu'
1018,3,Neutre,0.93,Bon rapport qualité prix - Toujours un plaisir de commander sur le site. Par contre pour cette commande l'emballage du colis était défectueux bien qu'il y avait tous les articles et ils étaient tous en Bon état.,Positif,Satisfaction exprimée: 'bon rapport qualité'
1026,5,Neutre,0.93,"Parfait, réponse rapide",Positif,Signal positif fort: 'parfait'
1033,5,Neutre,0.93,Colis en bon état arrivé dans les temps,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1041,5,Neutre,0.93,"Choix , livraison. Juste magique",Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1047,5,Neutre,0.93,Une commande recue rapidement et un produit de bonne facture.,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1052,5,Neutre,0.93,"Produit conforme, prix imbattable et livraison rapide.",Positif,Satisfaction exprimée: 'livraison rapide'
1053,5,Neutre,0.93,Rien à redire,Positif,Signal positif fort: 'rien à redire'
1059,5,Neutre,0.93,Je n’ai eu aucun problème. Tout s’est bien passé de la commande à la livraison,Négatif,Déception/problème: 'problème'
1080,5,Neutre,0.93,Commande passée rapidement et livrée dans le délai annoncé,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1084,5,Neutre,0.93,Produits correspondants bien à la commande. Livraison rapide.,Positif,Satisfaction exprimée: 'livraison rapide'
1087,5,Neutre,0.93,"Livraison respectée .
Choix
Variété de marque",Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1088,5,Neutre,0.93,Très Bien merci,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1104,5,Neutre,0.93,Livraison rapide et soignée.,Positif,Satisfaction exprimée: 'livraison rapide'
1111,5,Neutre,0.93,"Produits conformes à la commande
Délais de livraison plus long que prévu…",Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1137,5,Neutre,0.93,Bon rapport qualité prix,Positif,Satisfaction exprimée: 'bon rapport qualité'
1138,5,Neutre,0.93,J'aime trop commander sur ce site.,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1143,5,Neutre,0.93,Plein de bon plan,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1171,5,Neutre,0.93,"Showroomprive site de confiance, produits de qualité - Commande facile sur le site et livraison a la date prévue.
Produits conformes à la description et de bonne qualité.
Site à recommander.",Positif,Satisfaction exprimée: 'bonne qualité'
1176,5,Neutre,0.93,Cela correspond à mes attentes.,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1179,5,Neutre,0.93,Satisfait . Service livraison,Positif,Satisfaction exprimée: 'satisfait'
1181,5,Neutre,0.93,Livraison rapide et conforme à mes attentes.,Positif,Satisfaction exprimée: 'livraison rapide'
1183,5,Neutre,0.93,Toujours de très bonnes affaires avec showroomprive,Positif,Satisfaction exprimée: 'bonnes affaires'
1191,5,Neutre,0.93,"Tous les produits sont de qualité, le seul reproche c'est la réception très longue!!!!!l",Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1192,5,Neutre,0.93,Toujours content des bonnes affaires réalisées sur ce site,Positif,Satisfaction exprimée: 'content'
1197,5,Neutre,0.93,Très bien merci,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
181,4,Neutre,0.94,Achat facile et envoi rapide,Positif,Satisfaction exprimée: 'facile'
212,5,Neutre,0.94,"Très bien le loker est pratique, produit conforme - Très bien le loker",Positif,Satisfaction exprimée: 'pratique'
213,5,Neutre,0.94,"Produit bien emballé, livraison rapide",Positif,Satisfaction exprimée: 'bien emballé'
215,4,Neutre,0.94,Showroomprive propose des bonnes choses et j'aime beaucoup le site qui est très agréable à tous les niveaux,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
216,5,Neutre,0.94,Site très sympa proposant une multitude d’articles à des prix très intéressants je recommande fortement ce site,Positif,Satisfaction exprimée: 'je recommande'
221,5,Neutre,0.94,Showroom privé propose des produits et des marques toujours intéressantes !,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
226,1,Neutre,0.94,"J’ai commandé un blouson , j’ai reçu un short",Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
228,1,Neutre,0.94,"Jamais reçu ma commande, showroom s’en lave les mains, grosse arnaque",Négatif,Signal négatif fort: 'arnaque'
243,1,Neutre,0.94,Je n'ai jamais reçu mon colis . - Je n'ai jamais reçu mon colis. Il a été expédié en Martinique alors que je suis de l'île de la Reunion.,Négatif,Signal négatif fort: 'jamais reçu'
253,1,Neutre,0.94,"pas la bonne couleur - une veste en croûte de cuir de chèvre censée être de couleur ""camel"" et reçue en couleur ""chocolat"" ...
lamentable!",Négatif,Signal négatif fort: 'lamentable'
269,1,Neutre,0.94,Un article sur 4 a été supprimé de ma commande sans explications …,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
289,1,Neutre,0.94,Le pantalon n’était pas la couleur demandée initialement beige j’ai reçu bleu marine,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
295,1,Neutre,0.94,Sur deux valises achetées… Une valise livrée… une valise quelque part… depuis 11 jours… difficile de faire une réclamation.,Négatif,Déception/problème: 'réclamation'
306,1,Neutre,0.94,Le contenu du colis ne correspondait pas à ma commande,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
308,1,Neutre,0.94,Robe reçue de Lin passion après un lavage les coutures commencent à se déchirer...,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
329,1,Neutre,0.94,"Commande non conforme - J'ai reçu un colis dont les articles ne correspondaient pas à ma commande. Dommage, c'est la 1ère fois que cela m'arrive.",Négatif,Déception/problème: 'dommage'
342,1,Neutre,0.94,Commande reçue 15 jours après la date prévue. De plus il manquait un article dans mon colis,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
371,4,Neutre,0.94,Toujours de bonnes opportunités,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
380,1,Neutre,0.94,2 articles non conformes à ma commande …trop de démarche pour leur erreur,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
400,5,Neutre,0.94,"Très bien le loker est pratique, produit conforme - Très bien le loker",Positif,Satisfaction exprimée: 'pratique'
401,5,Neutre,0.94,"Produit bien emballé, livraison rapide",Positif,Satisfaction exprimée: 'bien emballé'
423,4,Neutre,0.94,Showroomprive propose des bonnes choses et j'aime beaucoup le site qui est très agréable à tous les niveaux,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
424,5,Neutre,0.94,Site très sympa proposant une multitude d’articles à des prix très intéressants je recommande fortement ce site,Positif,Satisfaction exprimée: 'je recommande'
429,5,Neutre,0.94,Showroom privé propose des produits et des marques toujours intéressantes !,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
431,2,Neutre,0.94,J ai commandé 2 articles en teille 38 j ai reçu en taille 36 je renvois et re commande les mêmes articles en taille 38 et j ai encore reçu en taille 36 😠voilà mon expérience,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
434,2,Neutre,0.94,"Commande de 2 chemisiers taille 42 normale
De la marque assuli ( amx)
Taille surdimentionnee
Par rapport à une taille 42 classique",Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
440,2,Neutre,0.94,Produit ne correspond pas à la photo,Négatif,Signal négatif fort: 'ne correspond pas'
453,2,Neutre,0.94,Déçus d’avoir reçu des baskets ou la colle était visible … dommage,Négatif,Déception/problème: 'déçu'
456,2,Neutre,0.94,qualité médiocre!!!,Négatif,Signal négatif fort: 'qualité médiocre'
461,2,Neutre,0.94,"Site ou application décevant - Site ou application, de très nombreux dysfonctionnements : achats non conservés dans le panier, requêtes impossibles, non ouverture des pages … décourageant !!!",Négatif,Déception/problème: 'décevant'
497,2,Neutre,0.94,Je n'ai pas encore reçu mon colis.... Donc pas d'avis... J'espère que je vais le recevoir très bientôt.,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
511,2,Neutre,0.94,Delais de livraison extrêmement longs.,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
513,2,Neutre,0.94,Il manquait un article,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
524,2,Neutre,0.94,Problème avec un bouton sur la chemise.,Négatif,Déception/problème: 'problème'
535,2,Neutre,0.94,Il manque un article dans ma commande,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
554,2,Neutre,0.94,Mauvais articles reçus,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
595,2,Neutre,0.94,Belle promotion mais la doudoune a un défaut ( malheureusement je m’en suis aperçu après l’avoir porté) . Dégoûtée,Négatif,"Avis mixte, note 2/5 → Négatif"
618,5,Neutre,0.94,"Très bien le loker est pratique, produit conforme - Très bien le loker",Positif,Satisfaction exprimée: 'pratique'
619,5,Neutre,0.94,"Produit bien emballé, livraison rapide",Positif,Satisfaction exprimée: 'bien emballé'
621,4,Neutre,0.94,Showroomprive propose des bonnes choses et j'aime beaucoup le site qui est très agréable à tous les niveaux,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
622,5,Neutre,0.94,Site très sympa proposant une multitude d’articles à des prix très intéressants je recommande fortement ce site,Positif,Satisfaction exprimée: 'je recommande'
627,5,Neutre,0.94,Showroom privé propose des produits et des marques toujours intéressantes !,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
632,3,Neutre,0.94,"J’avais commandé un tee-shirt Lacoste enfant en bleu marine, je l’ai reçu en vert foncé. J’ai été déçue. Je dois l’offrir à mon petit fils pour son anniversaire, je n’ai plus le temps de faire l’échange du tee-shirt.",Négatif,Déception/problème: 'déçu'
634,3,Neutre,0.94,Le point de retrait m’a été imposé sans demander mon avis,Neutre,"Avis factuel neutre, note 3/5"
689,3,Neutre,0.94,"Commande scindée en 2 - J'ai reçu ma dernière commande en 2 paquets, du coup j'ai payé 2 fois les frais de douane pour une même commande.",Neutre,"Avis factuel neutre, note 3/5"
707,3,Neutre,0.94,Pourrait mieux faire - De bons produits mais pas livrés en même temps,Neutre,"Avis factuel neutre, note 3/5"
712,3,Neutre,0.94,Frais de livraison + frais de retour à notre charge. Ça revient cher si la commande convient pas !,Neutre,"Avis factuel neutre, note 3/5"
788,3,Neutre,0.94,Articles supprimés cause rupture de stock sans prévenir a savoir ça j'aurais annulé ma commande,Négatif,Signal négatif fort: 'nul'
791,4,Neutre,0.94,"Site sérieux, les ventes privées sont réelles.
Délais respectés.
Petit bémol : frais de port un peu élevés.
Je recommande tout de même !",Positif,Satisfaction exprimée: 'sérieux'
808,3,Neutre,0.94,Très déçue de n'avoir jamais eu le remboursement de ma commande du 8 novembre dernier. Mes boucles d'oreilles sont arrivées très endommagées (photos à l'appui),Négatif,Signal négatif fort: 'très déçu'
823,5,Neutre,0.94,"Très bien le loker est pratique, produit conforme - Très bien le loker",Positif,Satisfaction exprimée: 'pratique'
824,5,Neutre,0.94,"Produit bien emballé, livraison rapide",Positif,Satisfaction exprimée: 'bien emballé'
826,4,Neutre,0.94,Showroomprive propose des bonnes choses et j'aime beaucoup le site qui est très agréable à tous les niveaux,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
827,5,Neutre,0.94,Site très sympa proposant une multitude d’articles à des prix très intéressants je recommande fortement ce site,Positif,Satisfaction exprimée: 'je recommande'
831,5,Neutre,0.94,Showroom privé propose des produits et des marques toujours intéressantes !,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
833,4,Neutre,0.94,"Articles conformes, taillent bien.
Ras",Positif,Sans signal lexical; note 4/5 → satisfaction implicite
840,4,Neutre,0.94,J ai trouve mon produit,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
846,4,Neutre,0.94,"Arrivee rapide,et commande correspondant à la description - Rapide,et correspondant",Positif,Sans signal lexical; note 4/5 → satisfaction implicite
847,4,Neutre,0.94,Envoi rapide et très belle remise. Dommage que les frais de port soit si élevés.,Négatif,Déception/problème: 'dommage'
851,4,Neutre,0.94,"Les frais de port sont moins chers qu’avant, donc très bon point.
Dommage par contre que toutes les ventes ne livrent pas tous à la Réunion.",Négatif,Déception/problème: 'dommage'
859,4,Neutre,0.94,Commande conforme à mes attentes. Arrivée rapidement,Positif,Satisfaction exprimée: 'commande conforme'
866,4,Neutre,0.94,"Commande reçue Rapidement,très contente de la commande chaussures ravissante",Positif,Signal positif fort: 'très contente'
880,4,Neutre,0.94,Bien pour le produit,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
882,4,Neutre,0.94,Bons produits arrivés dans les temps mais arrivés dans un point relais non choisi loin de chez moi,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
899,4,Neutre,0.94,Navigation fluide,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
902,4,Neutre,0.94,Livraison rapide et conforme.,Positif,Satisfaction exprimée: 'livraison rapide'
917,4,Neutre,0.94,"Bon produit. Livraison rapide.
Frais de port toujours un peu trop élevés",Positif,Satisfaction exprimée: 'livraison rapide'
936,4,Neutre,0.94,Satisfactions.. - Du choix..rapide..prix interessant..,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
950,4,Neutre,0.94,Commande livrée assez vite,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
952,4,Neutre,0.94,Livraison rapide et dommage que les frais de livraison sont aussi chers,Positif,"Avis mixte, note 4/5 → Positif"
958,4,Neutre,0.94,"Bon site qui propose de bonnes marques - Bon site, bonnes marques proposées dans tous les domaines. Bons points relais proposés pour l'envoi des colis.",Positif,Satisfaction exprimée: 'bon site'
961,4,Neutre,0.94,Produits parfaits.,Positif,Signal positif fort: 'parfait'
967,4,Neutre,0.94,"Satisfait - Bonjour, produits conformes à la description, élégant, et de qualité pour un prix raisonnable. Livré dans les temps début avril 26
Merci à Showroom pour cette offre",Positif,Satisfaction exprimée: 'satisfait'
974,4,Neutre,0.94,Doudoune sans manche - Commande livrée en bonne date pas de problème,Négatif,Déception/problème: 'problème'
984,4,Neutre,0.94,délai respectée.,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
993,4,Neutre,0.94,"Délai respecté mais emballage détérioré reconditionné par la poste
Mais rien de cassé",Positif,Sans signal lexical; note 4/5 → satisfaction implicite
1001,4,Neutre,0.94,Offre intéressante et frais de port parfois réduit,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
1012,5,Neutre,0.94,"Très bien le loker est pratique, produit conforme - Très bien le loker",Positif,Satisfaction exprimée: 'pratique'
1013,5,Neutre,0.94,"Produit bien emballé, livraison rapide",Positif,Satisfaction exprimée: 'bien emballé'
1015,4,Neutre,0.94,Showroomprive propose des bonnes choses et j'aime beaucoup le site qui est très agréable à tous les niveaux,Positif,Sans signal lexical; note 4/5 → satisfaction implicite
1016,5,Neutre,0.94,Site très sympa proposant une multitude d’articles à des prix très intéressants je recommande fortement ce site,Positif,Satisfaction exprimée: 'je recommande'
1021,5,Neutre,0.94,Showroom privé propose des produits et des marques toujours intéressantes !,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1028,5,Neutre,0.94,Commande conforme à mes attentes,Positif,Satisfaction exprimée: 'commande conforme'
1032,5,Neutre,0.94,"Качественные вещи,честность,быстрая доставка.большой ассортимент",Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1042,5,Neutre,0.94,Très bien - Commande conforme. Livraison rapide,Positif,Satisfaction exprimée: 'commande conforme'
1043,5,Neutre,0.94,Aucun problème service livraison rapide,Positif,"Avis mixte, note 5/5 → Positif"
1046,5,Neutre,0.94,Commande parfaite rien à redire,Positif,Signal positif fort: 'parfait'
1050,5,Neutre,0.94,Livraison conforme à mes attentes,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1060,5,Neutre,0.94,Tarif - Très satisfaite des prix,Positif,Signal positif fort: 'très satisfait'
1066,5,Neutre,0.94,Excellence pure!,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1073,5,Neutre,0.94,Articles conformes à la commande. Bonne taille et excellente qualité.,Positif,Signal positif fort: 'excellent'
1085,5,Neutre,0.94,Ravie de mon achat,Positif,Signal positif fort: 'ravie'
1090,5,Neutre,0.94,Tout s est bien passé - Tout d edt bien passé. Articles conformes,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1106,5,Neutre,0.94,Livraison parfaite après la commande: je recommande le sérieux de Showroomprive!,Positif,Signal positif fort: 'parfait'
1114,5,Neutre,0.94,Satisfaite,Positif,Satisfaction exprimée: 'satisfait'
1120,5,Neutre,0.94,Expédition rapide et produits conformes,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1127,5,Neutre,0.94,"LIVRAISON RAPIDE CONFORME A LA COMMANDE - Chaises livrées en avance sur les délais.
Articles conformes au descriptif. Très confortables.",Positif,Satisfaction exprimée: 'livraison rapide'
1136,5,Neutre,0.94,Je suis contente du produit que j'ai reçu. Le délai à été respecté aussi,Positif,Satisfaction exprimée: 'content'
1154,5,Neutre,0.94,"livraison très rapide, colis en parfait état, produit correspondant à la commande.",Positif,Signal positif fort: 'parfait'
1175,5,Neutre,0.94,Je suis complètement satisfaite à chaque commande,Positif,Satisfaction exprimée: 'satisfait'
1178,5,Neutre,0.94,Commande rapide et réception rapide également,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
1187,5,Neutre,0.94,Plate-forme sérieuse,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
92,5,Neutre,0.95,Très bon produit,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
207,5,Neutre,0.95,"Ravie - Je n'ai jamais été déçue de mes commandes sur Showroom privé, qualité, diversité, livraisons rapides, tout y est.",Positif,Signal positif fort: 'ravie'
208,5,Neutre,0.95,Très bon produit,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
209,4,Neutre,0.95,"Produit de qualité, explications concernant la taille un peu justes.",Positif,Sans signal lexical; note 4/5 → satisfaction implicite
220,4,Neutre,0.95,"Achat d'un chemisier de marque italienne en taille 48 équivalent FR 44
de bonne qualité.",Positif,Satisfaction exprimée: 'bonne qualité'
296,1,Neutre,0.95,Produit livré avec anti vol,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
323,1,Neutre,0.95,Mon colis a été volé,Négatif,Signal négatif fort: 'volé'
325,1,Neutre,0.95,Commande non livrée à temps. Le délai a donc été reporté deux voire trois fois. Je dois donc retourner la commande ça mais les frais de ports sont à ma charge et pourtant j’ai payé dans les temps.,Négatif,Signal négatif fort: 'non livré'
345,1,Neutre,0.95,Je n'ai toujours pas reçu ma dernière commande,Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
377,1,Neutre,0.95,"Produits livrés différents de ceux commandés. - J’ai reçu 2 produits sur 3 différents de ceux commandés. Inadmissible.
Aucun dédommagement",Négatif,Signal négatif fort: 'inadmissible'
388,1,Neutre,0.95,"Réception d’un autre produit que celui commandé .
réponse de Showroomprive publiée comme pb réglé alors que je n’ai eu aucune nouvelle.",Négatif,Sans signal lexical; note 1/5 → insatisfaction implicite
418,5,Neutre,0.95,"Ravie - Je n'ai jamais été déçue de mes commandes sur Showroom privé, qualité, diversité, livraisons rapides, tout y est.",Positif,Signal positif fort: 'ravie'
419,5,Neutre,0.95,Très bon produit,Positif,Sans signal lexical; note 5/5 → satisfaction implicite
420,4,Neutre,0.95,"Produit de qualité, explications concernant la taille un peu justes.",Positif,Sans signal lexical; note 4/5 → satisfaction implicite
428,4,Neutre,0.95,"Achat d'un chemisier de marque italienne en taille 48 équivalent FR 44
de bonne qualité.",Positif,Satisfaction exprimée: 'bonne qualité'
463,5,Neutre,0.95,serieux jamais de problème - serieux - rapide - remboursement facile-parfait,Positif,"Avis mixte, note 5/5 → Positif"
467,2,Neutre,0.95,Frais de retour excessif,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
536,2,Neutre,0.95,"Livraison 10 jours après la date annoncée dans avoir été prévenue.
Une partie de la commande non livrée mais annoncé après le mail d'expédition",Négatif,Signal négatif fort: 'non livré'
546,4,Neutre,0.95,"produits de grande qualité - marques de renom -
promotion très intéressante - livraison rapide",Positif,Satisfaction exprimée: 'livraison rapide'
555,2,Neutre,0.95,Les frais de port sont trop élevés,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
575,2,Neutre,0.95,Le produit est détérioré après le 1 er lavage!,Négatif,Sans signal lexical; note 2/5 → insatisfaction implicite
614,5,Neutre,0.95,"Ravie - Je n'ai jamais été déçue de mes commandes sur Showroom privé, qualité, diversité, livraisons rapides, tout y est.",Positif,Signal positif fort: 'ravie'
615,4,Neutre,0.95,"Produit de qualité, explications concernant la taille un peu justes.",Positif,Sans signal lexical; note 4/5 → satisfaction implicite
626,4,Neutre,0.95,"Achat d'un chemisier de marque italienne en taille 48 équivalent FR 44
de bonne qualité.",Positif,Satisfaction exprimée: 'bonne qualité'
673,3,Neutre,0.95,"je n'ai pas reçu mon colis livre à une autre adresse, la poste l'a renvoyé à l'expéditeur",Neutre,"Avis factuel neutre, note 3/5"
697,3,Neutre,0.95,"Vêtements conformes. Reçu rapidement.
Dommage que les frais de retour soit aussi élevé.",Négatif,Déception/problème: 'dommage'
