"id","verbatim","rating","manual_label","label_confidence","issue_type","is_mixed","justification_courte"
"776","Cliente fidèle - Rien de particulier je commande chez vous depuis longtemps ça veut donc dire que dans l’ensemble je suis plutôt satisfaite.","4","Positif","Moyenne","Aucun","False","Signal positif: satisfait"
"777","Nickel comme d'habitude","4","Positif","Haute","Aucun","False","Satisfaction claire: nickel"
"778","navigation tres facile sur le site livraison rapide je conseille fortement aux gens dans mon entourage des fois seulement je suis décu parés avoir fait une commande je reçois des excuses pour non disponiblité d'un article c'est le seul désagrément sinon je resterai fidèle au site c'est l'un de mes préférés.","4","Positif","Haute","Aucun","False","Satisfaction claire: livraison rapide"
"779","bien mais manque souvent de tailles standars dans vos articles EX tailles 36 /38ou 26 /27 US","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"780","Commande reçue rapidement, article est bien identique à la photo.","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"781","Commande conforme à mes attentes. Arrivée rapidement","4","Positif","Moyenne","Aucun","False","Signal positif: commande conforme"
"782","Boites des chaussures explosées dans le sachet de livraison . impossible de faire un retour dans ce cas. Sinon bon produit une paire un peu juste.","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"783","produit non reçu - Très déçue de cette expérience ! colis non reçu ! problème de livraison ! Délai très long entre la commande le 24 mars 26, puis l'annulation de la commande le 27 avril 26 puis remboursement 5 jours après.","4","Négatif","Haute","Livraison retardée","False","Corrigé: Positif → Négatif (contenu négatif fort malgré la note)"
"784","Livre en temps et heure.reception d un mail non frauduleux pour m.avertir que mon colis était arrive.
Colis en bon état.
Showroom est pratique et propose plusieurs offres et marques .","4","Positif","Haute","Avis mixte","True","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"785","Je suis trop contente de passer ma commande sur votre site et contente à chaque fois quand je viens faire mes achats.","4","Positif","Moyenne","Aucun","False","Signal positif: content"
"786","Site sérieux, livraison dans les délais","4","Positif","Haute","Aucun","False","Satisfaction claire: site sérieux"
"787","Commande reçue Rapidement,très contente de la commande chaussures ravissante","4","Positif","Haute","Aucun","False","Satisfaction claire: très content"
"788","J'ai enfin pu retrouver un produit que je cherchais depuis longtemps, qui n'est plus disponible dans les magasins, ou qui est beaucoup trop cher sur internet. Le service de livraison à deux pas de chez moi est au top !","4","Positif","Haute","Frais livraison","True","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"789","Super - Commande répondant à mes attentes ! Très bonne qualité prix intéressants ! Jolis modèles","4","Positif","Moyenne","Aucun","False","Signal positif: bonne qualité"
"790","Produit conforme à la description","4","Positif","Moyenne","Aucun","False","Signal positif: conforme à la description"
"791","La livraison était prévue pour le 5 mai, reçue plus vite avant le 25 avril donc c est parfait.","4","Positif","Haute","Aucun","False","Satisfaction claire: parfait"
"792","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"793","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"794","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"795","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"796","Très bon rapport qualité prix malgré le fait qu'une taie d'oreiller soit décousue.","4","Positif","Moyenne","Aucun","False","Signal positif: bon rapport qualité"
"797","délai de livraison tenu
vêtements qui seront offerts à mes petits enfants","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"798","Showroomprivé - J'aime ce site on trouve de tout. Il y a de bonnes promos tout au long de l'année","4","Positif","Moyenne","Aucun","False","Signal positif: j'aime"
"799","Commande kids - Facile de commander.
Manque des détails concernant les tailles.
Livraison assez longue tout de même.","4","Neutre","Moyenne","Livraison retardée","False","Corrigé: Positif → Neutre (Mixte : facilité commande + livraison longue + manque infos tailles)"
"800","Décoration superbe, mais rien pour accrocher au mur - Décoration superbe, de bonne qualité, par contre, aucunes vis pour relier la partie métallique à la partie en bois, mais il y a les trous, et pour une décoration murale, aucune accroche ou autres pour pouvoir l'accrocher au mur !! Donc dommage, car le produit serait parfait !","4","Positif","Haute","Avis mixte","True","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"801","Très bon site et service client au top - Cliente depuis plusieurs années, je suis satisfaite de mes achats sur le site. Les livraisons arrivent en temps voulu et si les articles ne conviennent pas, le remboursement est rapide. Je conseille showroomprivé
pour la qualité des services quels qu'ils soient.","4","Positif","Haute","Aucun","False","Satisfaction claire: service client au top"
"802","berlines - J'aime les produits commandés, je les connais.Seul bémol, livraison un peu longue","4","Positif","Moyenne","Aucun","False","Signal positif: j'aime"
"803","Rapidité et qualité du produit vraiment dommage que toutes les commandes ne se ressemble pas. Je suis une habituée de showroomprivé et j'ai déja été déçu plusieurs fois. Pour cette commande impécable","4","Positif","Haute","Aucun","False","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"804","Dommage que certains produits ne soit pas livrés dans les Dom-Tom.","4","Positif","Haute","Aucun","False","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"805","Bien pour le produit","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"806","Très bonne société et réactive !","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"807","Bons produits arrivés dans les temps mais arrivés dans un point relais non choisi loin de chez moi","4","Positif","Moyenne","Aucun","False","Signal positif: dans les temps"
"808","cadeau pour mon petit fils ainé ! Contente des produits livrés. Toujours satisfaite depuis des années de commandes !","4","Positif","Haute","Aucun","False","Satisfaction claire: toujours satisfait"
"809","prix raisonnable et livraison rapide","4","Positif","Haute","Aucun","False","Satisfaction claire: livraison rapide"
"810","Mon dernier achat me donne entière satisfaction tant au sujet de la qualité de l’article reçu que de son prix … mais Attention ⚠️ cela n’est malheureusement pas toujours le cas, notamment pour des « marques » inexistantes en boutique qui sont très souvent de purs produits chinois auxquels on attribue des prix d’appels astronomiques pour faire croire à des réductions phénoménales alors qu’en fait, le « petit prix » est payé largement pour l’article.
En résumé, sur showroom, il faut chercher beaucoup pour trouver la pépite rare qui fera notre bonheur.
Par contre, un merci sans condition pour l’amabilité de vos correspondants au téléphone.
Cordialement, votre fidèle cliente 😃","4","Positif","Haute","Avis mixte","True","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"811","Simple à chaque étape - Facilité de commande, simplicité des retours (en cas de besoin),les produits correspondent bien au descriptif.","4","Positif","Moyenne","Aucun","False","Signal positif: simple"
"812","Parfait, basket super confortable, service au top et rapide","4","Positif","Haute","Aucun","False","Satisfaction claire: parfait"
"813","Bonne expérience","4","Positif","Moyenne","Aucun","False","Signal positif: bonne expérience"
"814","Une facilité pour commander. Vigilance mais les prix des bases indiqués sur ce genre de site ne sont pas toujours la vérité. Cela leur permet de gonfler le % de réduction et nous inciter plus facilement à l’achat.

Délai de livraison assez long et possibilité de livraison assez faibles.","4","Neutre","Moyenne","Problème facturation","False","Corrigé: Négatif → Neutre (Avis mixte : facilité + vigilance sur les prix)"
"815","Contente du service de distribution, colis arrivé quatre jours plus tôt que prévu.","4","Positif","Moyenne","Aucun","False","Signal positif: content"
"816","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"817","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"818","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"819","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"820","Showroomprive est un bon site facile d'utilisation et pratique !","4","Positif","Moyenne","Aucun","False","Signal positif: bon site"
"821","Service client réactif. Très satisfaite.","4","Positif","Haute","Aucun","False","Satisfaction claire: très satisfait"
"822","Cliente depuis longtemps de Showroomprive, j’en suis pleinement satisfaite. Et le SAV est correct, ce qui n’est pas toujours le cas chez d’autres…
Seul bémol, le retour à la liste sur iPad, après vue d’un article, recommence souvent au début de la liste(si la liste est longue et l’article vu en fin de liste, c’est galère)
Et peut-être davantage de marques haut de gamme…","4","Positif","Haute","Aucun","False","Satisfaction claire: cliente depuis"
"823","Tout c'est bien passé - Produits conformes livraison dans les temps parfait je recommande","4","Positif","Haute","Aucun","False","Satisfaction claire: parfait"
"824","Client de longue date, j'apprécie Showroomprivé pour la diversité des produits et la qualité des marques. Bravo pour le guide des tailles qui, s'il n'existait pas, pourrait être un frein à l'achat. Le site est facile d'utilisation. Les produits choisis sont bien emballés (notamment les chaussures) et les délais de livraison sont relativement courts que ce soit à domicile ou en point de livraison. Point important : lorsqu'on choisit un point de livraison précis, la raison en est simple : proximité, horaires d'ouvertures, etc. Et vous ne changez pas arbitrairement (comme certains de vos concurrents le font) le lieu de livraison : continuez !","4","Positif","Haute","Aucun","False","Satisfaction claire: bravo"
"825","Navigation fluide","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"826","Produit de bonne qualité, livré dans les temps","4","Positif","Moyenne","Aucun","False","Signal positif: bonne qualité"
"827","Site a recommander - Produits conforment a ce qui est propose sur le site, livraison rapide et en bon etat
Je recommande ce site","4","Positif","Haute","Aucun","False","Satisfaction claire: livraison rapide"
"828","Livraison rapide et conforme.","4","Positif","Haute","Aucun","False","Satisfaction claire: livraison rapide"
"829","des produits décléor de bonne qualité à prix raisonnable. Livraison rapide
Seul bémol sur la commande, j'avais coché recevoir des échantillons et aucun dans le colis","4","Positif","Haute","Aucun","False","Satisfaction claire: livraison rapide"
"830","Satisfaite du déroulé de mes commandes sur ce site que j'utilise depuis très longtemps . Site sérieux , à recommander.","4","Positif","Haute","Aucun","False","Corrigé: Négatif → Positif (double négation ou formule positive)"
"831","Envoi rapide et soigné, mais frais de retour beaucoup trop élevés ce qui me freine très souvent dans mes achats.","4","Positif","Moyenne","Aucun","False","Signal positif: soigné"
"832","ensemble à revoir dans la conception trop de surfaces aiguisées - ma commande concernait un ensemble de caissons pour cacher des poubelles en acier. Le montage a été très complexe + de 200 vis et nous nous sommes coupés plusieurs fois lors du montage en raison de l'acier trop aiguisé il nous a fallu 3 jours pour faire l'ensemble. et croyez moi nous sommes des pros en technique ingénieurs tous les 2. Le rendu est parfait et très fonctionnel mais la conception matière est franchement à revoir j'ai du poser des impacts en plastique sur les poignets d'ouverture pour ne pas risquer à nouveau de se blesser. Il manque vraiment d'un ingénieur qualité sur cette chaine","4","Positif","Haute","Aucun","False","Satisfaction claire: parfait"
"833","Bonne expérience - Le site est pratique et facile a utilisé. Le service est top. Sauf attention a la livraisonv elle est chere pour etre deposer devant l'immeuble","4","Positif","Moyenne","Aucun","False","Signal positif: bonne expérience"
"834","On propose des articles pas cher et de bonne qualité. Le délais d'envoie raisonnable. Possibilité de remboursement.","4","Positif","Moyenne","Aucun","False","Signal positif: bonne qualité"
"835","Tes satisfaisant - Sérieux dans la relation client joignable et regulie","4","Positif","Moyenne","Aucun","False","Signal positif: sérieux"
"836","Service correct mais manque de sécurité pour les colis quand-même","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"837","Bon produit
Delai de livraison parfait","4","Positif","Haute","Aucun","False","Satisfaction claire: parfait"
"838","Tres bien bon produit","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"839","Les prix sont intéressants , il y a une bonne diversités de choix . Petit bémol les délais sont un peu long parfois.","4","Neutre","Moyenne","Livraison retardée","False","Corrigé: Négatif → Neutre (Avis mixte : bons prix/choix + délais longs)"
"840","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"841","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"842","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"843","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"844","Produit pour lampe berger. Rien à dire car je connais bien ces produits.
Pas beaucoup de choix concernant les senteurs mais vu que c’est moins cher que dans les commerces rien à dire pour le prix.
Concernant show room je trouve que souvent la livraison est longue. Sans parler des frais de transport élevés.
Sinon RAS","4","Neutre","Moyenne","Frais livraison","False","Corrigé: Positif → Neutre (Mixte : prix ok + livraison longue + frais transport)"
"845","Très bien. - Tout est parfait à l'exception du délai de livraison que je trouve un peu long si on compare à celui d'un autre grand groupe américain qui nous livre du jour au lendemain. Mais c'est sûr que faire rouler un semi-remorque pour livrer du jour au lendemain un seul petit colis et ne pas décevoir son acheteur, ce n'est guère écologique...","4","Neutre","Moyenne","Livraison retardée","False","Corrigé: Négatif → Neutre (Avis mixte : tout parfait sauf délai livraison)"
"846","L’article et la livraison sont en bonne du forme","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"847","Demande accepté rapidement - Demande de remboursement accepté rapidement","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"848","Rapidité et conformité - Le colis est arrivé rapidement, en très bon état. Le contenu du paquet conforme à la commande.","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"849","Prix attractif jamais déçu pour l instant","4","Positif","Haute","Avis mixte","True","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"850","Du choix, mais des frais de livraisons et retour trop chers","4","Positif","Haute","Frais livraison","False","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"851","bon rapport qualité prix","4","Positif","Moyenne","Aucun","False","Signal positif: bon rapport qualité"
"852","Bon produit. Livraison rapide.
Frais de port toujours un peu trop élevés","4","Positif","Haute","Aucun","False","Satisfaction claire: livraison rapide"
"853","Bien mais - Je vais me répéter mais ce serait bien d'avoir un choix d'expéditions rapides","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"854","Je suis contente de ma commande et je laisse ce commentaire car parfois je trouve que la qualité de certains articles est douteuse. Parfois ça ne correspond pas à la qualité de la marque. Cette fois je n'ai pas été dessus","4","Positif","Haute","Produit non conforme","True","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"855","Presque parfait en théorie - En général, les réductions sont intéressantes mais malheureusement, les frais de port sont assez élevés….L’achat reste intéressant chez showroomprive car on est livré pas vraiment rapidement (ça depend de la vente) mais on a le choix de l’endroit ( en théorie!)! Cette fois, pas de chance pour moi le fait que je paie avec Paypal (je présume) a modifié les instructions de livraison, j’avais mis l’adresse de mon taf et finalement les colis ont été adressés à mon domicile. Sur le 1er colis, j’ai reprogrammé la livraison avant la 1ere présentation mais la logistique n’était pas au point donc 5j d’errance….et sur le 2eme, j’ai reprogrammé sur un point relais bien pratique à côté du taf, youpiiii! Bon…ben locker pas dispo…colis déposé au bureau de poste (pas le + proche mais ça va!) qui est ouvert pendant que je travaille…par bonheur, je ne travaille pas la samedi matin, j’ai mis 1 semaine pour pouvoir récupérer mes achats. Il faut anticiper voilà!!…le port est vraiment cher pour le service rendu, surtout que le colisage est une surprise ; je n’ai pas de véhicule…alors devoir aller à pied dans un relais qu’on n’a pas choisi car pas pratique, c’est moyen surtout quand on doit trimballer un carton encombrant sur plusieurs km à pied!","4","Positif","Haute","Avis mixte","True","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"856","Faux avis de livraison - Satisfaite de l'article de déco commandé mais il m'a été annoncé livré par mail et SMS le samedi 11/04. Or celui-ci n'était pas encore arrivé au point de livraison. Donc, déplacement pour rien. 2eme message lundi me demandant de retirer mon colis. J'y suis retournée MERCREDI et il était livré. Un petit souci avec la société de livraison peut-être avec le point de livraison, je ne sais pas...
Donc je ne mets pas 5 étoiles.","4","Positif","Haute","Avis mixte","True","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"857","Traitement de ma commande rapide. Très bon suivi et expédition.","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"858","Je suis très contente du fournisseur ILLY, c est un peu long mais satisfaisant.
Et le café est excellent. Merci ILLY","4","Positif","Haute","Aucun","False","Satisfaction claire: excellent"
"859","super pour les commandes mais compliqué pour les retours qu'on souhaite modifié ...","4","Positif","Moyenne","Aucun","False","Signal positif: super"
"860","J’ai été déçu par ma commande du lit mais votre équipe a su être à l’écoute. Vous avez fait un bon geste commercial et j’en suis ravi.","4","Positif","Haute","Avis mixte","True","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"861","Site sérieux, les ventes privées sont réelles.
Délais respectés.
Petit bémol : frais de port un peu élevés.
Je recommande tout de même !","4","Positif","Haute","Aucun","False","Satisfaction claire: je recommande"
"862","Site sérieux et fiable - Site facile et agréable d'utilisation, expédition rapide et soignée, contact avec le service client efficace. Déception en revanche sur la qualité des produits de la vente commandée, bien inférieure à l'offre habituelle... Il me semble important que Showroomprive soit vigilant aux marques proposées pour éviter ce type de déconvenue.","4","Positif","Moyenne","Service client","True","Satisfaction claire: site sérieux"
"863","produits de qualités sauf livraison qui était prévu à Chatauneuf (13 km)housse de couette livré par DPD,
draps house livréà Linard (20 km) taies d'oreillé à recupérer à la poste à Chateauneuf au lieu de Super U","4","Positif","Moyenne","Aucun","False","Signal positif: super"
"864","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"865","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"866","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"867","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"868","Bonne achat - Les articles correspond la plupart du temps avec ce que choisi. Bonne qualité prix. je recommande","4","Positif","Haute","Aucun","False","Satisfaction claire: je recommande"
"869","Je reçois régulièrement des offres qui selon mes choix, dernièrement Aéraunotica Militare et Sundek, sont intéressantes notament sur le plan qualité/prix même si certains articles sont de la saison dernière mais ça il n'y a que moi qui le sait ;-)","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"870","Produits conformes mais livraison trop rapide - Produits conformes, bien arrivés mais 1 semaine avant la date prévue, ce qui m a un peu contrariée, car j avais fait ma commande en fonction de mes vacances et j avais peur que mon colis reparte du coup. Après l heure c est pas l heure, mais avant non plus. J ai reçu plusieurs relances pour aller chercher mon colis, mais etant à l étranger, c était compliqué.","4","Positif","Moyenne","Aucun","False","Signal positif: bien arrivé"
"871","Très intéressant ! - Je suis en général toujours extrêmement satisfaite de mes commandes chez showroom-privé. Les délais de livraison ne sont pas trop longs,même parfois rapides, sauf certaines ventes.
La proposition des produits est assez diverses, attention toutefois aux produits chinois...","4","Positif","Haute","Aucun","False","Corrigé: Négatif → Positif (double négation ou formule positive)"
"872","Ca doit faire la deuxième fois ou troisième que je commande chez eux et tout s’est bien passé.","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"873","je donne que 4 étoiles à cause des délais de livraison
exemple/commande linge de maison éffectuée 08/03/2026 livrée 09/04/2026 dorénavant quand le délai de livraison sera d un mois je n éffecturai plus de commande","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"874","Colis bien reçu.","4","Positif","Moyenne","Aucun","False","Signal positif: bien reçu"
"875","Site de confiance - Pluralité des ventes avec parfois de bonnes affaires. Aucun incident rencontré jusqu’à présent.
Diversité des moyens de paiement.","4","Positif","Haute","Avis mixte","True","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"876","Choix des produits et marques
Prix souvent attractifs
Délais de livraison raisonnables (selon les marques)","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"877","Satisfactions.. - Du choix..rapide..prix interessant..","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"878","Réception des produits au top - Bonjour à tous,

Tout s’est bien passée , la livraison et le délais de livraison au top.

Les produits étaient bien emballé top top 👍.
Merci à vous.","4","Positif","Haute","Aucun","False","Satisfaction claire: livraison au top"
"879","RAS. - RAS
Conforme à mes attentes","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"880","Les produits sont tout à fait conformes au visuel, ils sont de bonne qualité, mes filles sont ravies. Et moi aussi, ça donne accès à des marques/produits que je n'aurai pas trouvés près de chez moi, à un prix plus abordable.","4","Positif","Haute","Aucun","False","Satisfaction claire: ravie"
"881","Jolis verres très originaux - Très satisfaite de la qualité des verres achetés mais ils étaient emballés dans un carton qui n'avait même pas de couvercle. Or ces verres devaient faire un cadeau de mariage. Je vais être obligée de chercher un contenant adapté et plus joli... Ce qui ne va pas être chose facile...","4","Positif","Haute","Aucun","False","Satisfaction claire: très satisfait"
"882","Je vais régulièrement consulter les offres. Il y a beaucoup de choix à des prix attractifs. Cependant il m’arrive de recevoir des bon d’achat de 10€ que j’aimerais utiliser mais qui malheureusement ne fonctionnent pas. J’ai toujours un message d’erreur: offre expiré alors que je viens de le recevoir…étrange !","4","Positif","Haute","Avis mixte","True","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"883","Ce que j'apprécie sont les délais de livraison. En général ils sont rapides. Les ventes proposées sont intéressantes et les collections pas trop obsolètes. Poursuivez et proposez nous de belles et nouvelles marques pas trop excessives en matière de prix.","4","Positif","Moyenne","Aucun","False","Signal positif: j'apprécie"
"884","Bons produits et livraison rapide. - Livraison rapide et produits de bonne qualité.","4","Positif","Haute","Aucun","False","Satisfaction claire: livraison rapide"
"885","Temps de livraison ras, mais la composition du produit est un peu médiocre dommage","4","Positif","Haute","Aucun","False","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"886","Bonjour,
un peu déçue de la qualité des serviettes","4","Négatif","Haute","Qualité produit","False","Corrigé: Positif → Négatif (contenu négatif fort malgré la note)"
"887","Très bon achat de ce peignoir, très bon qualité prix","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"888","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"889","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"890","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"891","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"892","J’ai bien aimé les articles, néanmoins quelques tailles ne correspondais pas à la taille indiquée. Par contre très bon rapport qualité / prix. Merci.","4","Positif","Moyenne","Aucun","False","Signal positif: bon rapport qualité"
"893","Très bonne réduction des prix. - Très bonne réduction des prix, ventes de marque de qualité, mais le délais de livraison un peu long. Bon service après-vente.","4","Neutre","Moyenne","Problème facturation","False","Corrigé: Négatif → Neutre (Avis mixte : bons prix + délais longs)"
"894","Commande parfaite il ne manquait rien mais la réception a ete très longue je trouve","4","Neutre","Moyenne","Livraison retardée","False","Corrigé: Négatif → Neutre (Avis mixte : commande ok + réception très longue)"
"895","Commande livrée assez vite","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"896","Entreprise sérieuse - Bonjour,
entreprise à l'écoute de ses clients et qui fait aux mieux pour satisfaire leurs attentes.","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"897","Livraison rapide et dommage que les frais de livraison sont aussi chers","4","Positif","Haute","Frais livraison","True","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"898","Commande reçu rapidement","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"899","Qualité/prix - Les produits sont de qualité, les dates et lieux de livraison bien respectés.","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"900","Satisfait dans l'ensemble - En général très bien hormis un souci sur une vente mais un service client prèsent et réactif.","4","Positif","Haute","Service client","True","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"901","Satisfaisant - Les produits sont de qualité mais certains délais de livraison sont trop longs","4","Neutre","Moyenne","Livraison retardée","False","Corrigé: Négatif → Neutre (Avis mixte : qualité ok + délais trop longs)"
"902","Que de la satisfaction - Satisfaite aussi bien que des articles achetés et du service après vente, très disponible avec beaucoup de sérieux.","4","Positif","Moyenne","Aucun","False","Signal positif: satisfait"
"903","Bon site qui propose de bonnes marques - Bon site, bonnes marques proposées dans tous les domaines. Bons points relais proposés pour l'envoi des colis.","4","Positif","Moyenne","Aucun","False","Signal positif: bon site"
"904","Je n’ai pas gardé l’article car il ne me convenait pas mais le site est très de bien!","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"905","Moyen - Les délais de livraison sur certains articles sont trop longs","4","Négatif","Haute","Livraison retardée","False","Corrigé: Positif → Négatif (contenu négatif fort malgré la note)"
"906","Produits parfaits.","4","Positif","Haute","Aucun","False","Satisfaction claire: parfait"
"907","Achat facile et envoi rapide","4","Positif","Moyenne","Aucun","False","Signal positif: facile"
"908","Détails produits - Certains détails n’étaient pas totalement visible mais je reste satisfaite","4","Positif","Moyenne","Aucun","False","Signal positif: satisfait"
"909","Commande de produits Damman - Commande de produits D’Amman, essentiellement du thé. Produits livrés dans les délais . Dommage qu’un produit n’est plus été disponible mais remboursé très rapidement.","4","Positif","Haute","Avis mixte","True","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"910","Satisfaite - Un large choix et des offres intéressantes.
Service client joignable et réactif !","4","Positif","Moyenne","Aucun","False","Signal positif: satisfait"
"911","Bon traitement de mes demandes avec réactivité et professionnalisme.","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"912","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"913","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"914","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"915","","4","Positif","Faible","Aucun texte","False","Aucun verbatim; label déduit de la note"
"916","Retard de livraison de presque une semaine. Pendant ce retard, Mondial replay annonce l’arrivée dans le looker demandé, puis annonce que la livraison est repoussée. Signale ensuite, avoir déposé le colis dans un autre looker loin de chez moi. Un autre mail arrive pour nous dire qu’une autre commande est arrivée dans le premier looker …. Quand nous nous rendons au looker éloigné, nous n’avons pas accès à cet appareil car enfermé dans le commerce (c’est utile ça !), nous allons au second, et bien là, c’est ma commande qui s’y trouve. Merci Mondial replay pour tout ce pataquès. Autrement, pas de souci sur ma commande.","4","Négatif","Haute","Livraison retardée","False","Corrigé: Positif → Négatif (contenu négatif fort malgré la note)"
"917","Commande Lévis - Commande Levi’s reçue avec un peu de retard, mais bien arrivée et conforme.
La qualité est au rendez-vous et je suis satisfaite de mon achat.
Le délai pourrait être amélioré, mais l’expérience reste positive.","4","Positif","Haute","Livraison retardée","True","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"918","Satisfait - Bonjour, produits conformes à la description, élégant, et de qualité pour un prix raisonnable. Livré dans les temps début avril 26
Merci à Showroom pour cette offre","4","Positif","Moyenne","Aucun","False","Signal positif: satisfait"
"919","Les produits sont bonnes mais on les récupère plus longtemps c est ça suis est dommage","4","Positif","Haute","Aucun","False","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"920","Qualité colis - Qualité des colis mauvais, moue aucune résistance. Arrivées écrasé déchiré...","4","Positif","Faible","Aucun","False","Note 4/5, satisfaction implicite"
"921","Je suis satisfaite du service showroom, mais malheureusement pas des articles reçus !","4","Positif","Haute","Avis mixte","True","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"922","lessive - Parfait articles reçu dans les temps donnés et pour une fois rien n'a coulé","4","Positif","Haute","Aucun","False","Satisfaction claire: parfait"
"923","Du bon et du moins bon! - Très bon rapport qualité prix mais délais de livraison assez longs.Des articles à des prix très intéressant mais le fait de ne pas pouvoir renouveler l'abonnement Infinity va freiner sans doute mes commandes malgré ma satisfaction","4","Neutre","Moyenne","Livraison retardée","False","Corrigé: Négatif → Neutre (Avis mixte : bon rapport qualité/prix + délais longs)"
"924","Super les produits","4","Positif","Moyenne","Aucun","False","Signal positif: super"
"925","Doudoune sans manche - Commande livrée en bonne date pas de problème","4","Positif","Haute","Aucun","False","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
"926","Colis nickel avec petit échantillon mais par contre colissimo qui me dit qu’il y a retard du colis et finalement le colis était arrivé","4","Positif","Haute","Livraison retardée","True","Corrigé: Négatif → Positif (incohérence rating/sentiment)"
